Equipment Split,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Source Airport ID,Source Name,Source City,Source Country,Source Latitude,Source Longitude,Source Altitude,Source Tz database time zone,Airline ID-1,Name,Alias,Callsign,Country,Destination Airport ID,Destination Name,Destination City,Destination Country,IATA,Destination Latitude,Destination Longitude,Destination Altitude,Destination Tz database time zone,Aircraft,IATA code,ICAO code
E70,DL,2009,CMH,3759,MCO,3878,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3878,Orlando International Airport,Orlando,United States,MCO,28.429399490,-81.308998108,96,America/New_York,Embraer 170,E70,E170
E70,DL,2009,YWG,160,MSP,3858,160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,49.909999847,-97.239898682,783,America/Winnipeg,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,MSN,3459,MSP,3858,3459,Dane County Regional Truax Field,Madison,United States,43.139900208,-89.337501526,887,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,MOT,3498,MSP,3858,3498,Minot International Airport,Minot,United States,48.259399414,-101.279998779,1716,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,IAH,3550,MSP,3858,3550,George Bush Intercontinental Houston Airport,Houston,United States,29.984399796,-95.341400146,97,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,JAX,3712,MSP,3858,3712,Jacksonville International Airport,Jacksonville,United States,30.494100571,-81.687896729,30,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,SYR,3745,MSP,3858,3745,Syracuse Hancock International Airport,Syracuse,United States,43.111198425,-76.106300354,421,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,MDW,3747,MSP,3858,3747,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,620,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,CMH,3759,MSP,3858,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,BUF,3820,MSP,3858,3820,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,728,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,BIS,4083,MSP,3858,4083,Bismarck Municipal Airport,Bismarck,United States,46.772701263,-100.746002197,1661,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,LGA,3697,ORD,3830,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3830,Chicago O'Hare International Airport,Chicago,United States,ORD,41.9786,-87.9048,672,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,BUF,3820,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,42.94049835,-78.73220062,728,America/New_York,Embraer 170,E70,E170
E70,DL,2009,CMH,3759,RSW,3793,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3793,Southwest Florida International Airport,Fort Myers,United States,RSW,26.536199570,-81.755203247,30,America/New_York,Embraer 170,E70,E170
E70,DL,2009,LGA,3697,CMH,3759,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Embraer 170,E70,E170
E70,DL,2009,RSW,3793,CMH,3759,3793,Southwest Florida International Airport,Fort Myers,United States,26.536199570,-81.755203247,30,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MCO,3878,CMH,3759,3878,Orlando International Airport,Orlando,United States,28.429399490,-81.308998108,96,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,MDW,3747,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3747,Chicago Midway International Airport,Chicago,United States,MDW,41.785999,-87.752403,620,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,SYR,3745,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,43.111198425,-76.106300354,421,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,JAX,3712,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3712,Jacksonville International Airport,Jacksonville,United States,JAX,30.494100571,-81.687896729,30,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MCI,3458,LGA,3697,3458,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,1026,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MSN,3459,LGA,3697,3459,Dane County Regional Truax Field,Madison,United States,43.139900208,-89.337501526,887,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,E70,E170
E70,DL,2009,DCA,3520,LGA,3697,3520,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,15,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,E70,E170
E70,DL,2009,IAH,3550,LGA,3697,3550,George Bush Intercontinental Houston Airport,Houston,United States,29.984399796,-95.341400146,97,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,E70,E170
E70,DL,2009,ORD,3830,LGA,3697,3830,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,672,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MEM,3473,DTW,3645,3473,Memphis International Airport,Memphis,United States,35.042400360,-89.976699829,341,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,SAT,3621,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3621,San Antonio International Airport,San Antonio,United States,SAT,29.533700943,-98.469802856,809,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,LGA,3697,IAH,3550,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3550,George Bush Intercontinental Houston Airport,Houston,United States,IAH,29.984399796,-95.341400146,97,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,IAH,3550,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3550,George Bush Intercontinental Houston Airport,Houston,United States,IAH,29.984399796,-95.341400146,97,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,OMA,3454,DCA,3520,3454,Eppley Airfield,Omaha,United States,41.3032,-95.894096,984,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MSN,3459,DCA,3520,3459,Dane County Regional Truax Field,Madison,United States,43.139900208,-89.337501526,887,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MEM,3473,DCA,3520,3473,Memphis International Airport,Memphis,United States,35.042400360,-89.976699829,341,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15,America/New_York,Embraer 170,E70,E170
E70,DL,2009,LGA,3697,DCA,3520,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15,America/New_York,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,MOT,3498,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3498,Minot International Airport,Minot,United States,MOT,48.259399414,-101.279998779,1716,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,DCA,3520,MEM,3473,3520,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,15,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3473,Memphis International Airport,Memphis,United States,MEM,35.042400360,-89.976699829,341,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,DCA,3520,MSN,3459,3520,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,15,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3459,Dane County Regional Truax Field,Madison,United States,MSN,43.139900208,-89.337501526,887,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,LGA,3697,MSN,3459,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3459,Dane County Regional Truax Field,Madison,United States,MSN,43.139900208,-89.337501526,887,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,LGA,3697,MCI,3458,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3458,Kansas City International Airport,Kansas City,United States,MCI,39.2976,-94.713898,1026,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,DCA,3520,OMA,3454,3520,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,15,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3454,Eppley Airfield,Omaha,United States,OMA,41.3032,-95.894096,984,America/Chicago,Embraer 170,E70,E170
E70,DL,2009,MSP,3858,YWG,160,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,49.909999847,-97.239898682,783,America/Winnipeg,Embraer 170,E70,E170
E75,DL,2009,SLC,3536,FCA,4127,3536,Salt Lake City International Airport,Salt Lake City,United States,40.788398743,-111.977996826,4227,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,4127,Glacier Park International Airport,Kalispell,United States,FCA,48.310501099,-114.255996704,2977,America/Denver,Embraer 175,E75,\N
E75,DL,2009,MSP,3858,FCA,4127,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,4127,Glacier Park International Airport,Kalispell,United States,FCA,48.310501099,-114.255996704,2977,America/Denver,Embraer 175,E75,\N
E75,DL,2009,MSP,3858,RAP,4087,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,4087,Rapid City Regional Airport,Rapid City,United States,RAP,44.045299530,-103.056999207,3204,America/Denver,Embraer 175,E75,\N
E75,DL,2009,MSP,3858,BIS,4083,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,4083,Bismarck Municipal Airport,Bismarck,United States,BIS,46.772701263,-100.746002197,1661,America/Chicago,Embraer 175,E75,\N
E75,DL,2009,MCO,3878,SDF,4014,3878,Orlando International Airport,Orlando,United States,28.429399490,-81.308998108,96,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,4014,Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736,501,America/New_York,Embraer 175,E75,\N
E75,DL,2009,MSP,3858,GTF,3880,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3880,Great Falls International Airport,Great Falls,United States,GTF,47.48199844,-111.3710022,3680,America/Denver,Embraer 175,E75,\N
E75,DL,2009,OMA,3454,MCO,3878,3454,Eppley Airfield,Omaha,United States,41.3032,-95.894096,984,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3878,Orlando International Airport,Orlando,United States,MCO,28.429399490,-81.308998108,96,America/New_York,Embraer 175,E75,\N
E75,DL,2009,MCI,3458,MCO,3878,3458,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,1026,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3878,Orlando International Airport,Orlando,United States,MCO,28.429399490,-81.308998108,96,America/New_York,Embraer 175,E75,\N
E75,DL,2009,SDF,4014,MCO,3878,4014,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,501,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3878,Orlando International Airport,Orlando,United States,MCO,28.429399490,-81.308998108,96,America/New_York,Embraer 175,E75,\N
E75,DL,2009,LGA,3697,CLT,3876,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3876,Charlotte Douglas International Airport,Charlotte,United States,CLT,35.214000702,-80.943099976,748,America/New_York,Embraer 175,E75,\N
E75,DL,2009,MSP,3858,MSY,3861,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,29.993400574,-90.258003235,4,America/Chicago,Embraer 175,E75,\N
E75,DL,2009,YEG,49,MSP,3858,49,Edmonton International Airport,Edmonton,Canada,53.309700012,-113.580001831,2373,America/Edmonton,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 175,E75,\N
E75,DL,2009,YVR,156,MSP,3858,156,Vancouver International Airport,Vancouver,Canada,49.193901062,-123.183998108,14,America/Vancouver,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 175,E75,\N
E75,DL,2009,YXE,166,MSP,3858,166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,52.170799255,-106.699996948,1653,America/Regina,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Embraer 175,E75,\N
